 User Name ,Age,Account Balance ,Status
User_AB7137,41.0,1423.78,200
User_AB9658,30.0,3158.63,200
User_AB8866,52.0,3505.16,200
User_AB7479,34.0,2077.77,404
User_AB7328,21.0,1321.97,500
User_AB7989,60.0,994.62,500
User_AB8398,32.0,845.74,OK
User_AB7636,33.0,2648.62,500
User_AB9486,21.0,4438.29,200
User_AB1324,19.0,1577.88,404
User_AB1110,49.0,2018.88,200
User_AB5680,49.0,4403.26,Pending
User_AB4453,32.0,2024.9,404
User_AB3633,52.0,1495.54,500
User_AB8409,61.0,1579.73,500
User_AB7217,39.0,1624.36,200
User_AB1212,46.0,3794.55,500
User_AB6852,22.0,4919.41,500
User_AB7535,22.0,3179.93,404
User_AB5232,46.0,214.52,500
User_AB6662,28.0,4438.09,200
User_AB7367,19.0,2280.45,404
,59.0,3769.1,404
,48.0,4447.73,404
User_AB5538,,1875.19,200
,,2309.69,500
User_AB4557,32.0,1586.5,500
User_AB9678,35.0,1846.05,200
User_AB2633,40.0,3350.54,500
User_AB1100,42.0,2468.4,200
User_AB4698,30.0,3333.63,404
User_AB7023,36.0,1239.33,500
User_AB9193,25.0,485.42,500
User_AB1906,20.0,3972.91,200
User_AB7210,47.0,2353.11,404
User_AB3556,51.0,4982.16,200
User_AB8055,61.0,728.87,500
User_AB1209,20.0,4009.35,200
User_AB4212,23.0,1174.39,500
User_AB9535,47.0,4752.75,404
User_AB9421,,4069.79,404
User_AB1782,45.0,1620.85,404
User_AB6477,46.0,4389.95,200
,29.0,2099.11,404
User_AB6654,,3576.19,500
User_AB5462,,2005.66,200
User_AB9599,24.0,4134.53,200
User_AB7929,56.0,3206.24,404
User_AB1854,45.0,3047.22,200
User_AB6013,53.0,749.86,500
User_AB9867,41.0,840.09,200
User_AB3815,,2679.88,200
User_AB8801,51.0,4801.73,500
User_AB4203,49.0,585.51,200
User_AB1566,34.0,594.4,404
User_AB6108,34.0,3890.58,404
User_AB2671,56.0,3801.03,200
User_AB3965,43.0,2941.36,404
User_AB6928,25.0,2986.65,500
User_AB6267,54.0,697.3,200
User_AB8044,20.0,717.76,500
User_AB7978,46.0,452.01,200
User_AB6300,28.0,2927.31,500
User_AB8771,22.0,4491.06,500
User_AB9829,26.0,2368.59,500
User_AB6353,,3473.24,200
,48.0,2402.76,200
,54.0,4055.64,Pending
User_AB2978,30.0,1276.72,200
User_AB2243,,4621.66,404
User_AB4389,54.0,582.97,200
User_AB3978,50.0,666.12,200
User_AB7984,30.0,1997.7,200
User_AB8397,59.0,1228.96,404
User_AB7696,45.0,1119.17,Error
User_AB6032,38.0,3097.1,500
User_AB6907,46.0,4577.09,200
User_AB2470,41.0,2872.43,200
User_AB2317,37.0,2507.22,200
User_AB4758,57.0,518.91,500
User_AB8894,52.0,1506.52,200
User_AB3857,35.0,1114.1,200
User_AB6342,20.0,2460.63,500
User_AB9795,59.0,123.65,200
User_AB8316,30.0,4706.74,404
User_AB9247,41.0,3689.47,200
User_AB9156,23.0,1409.07,404
User_AB2735,22.0,2837.95,404
User_AB7142,54.0,4178.08,404
,61.0,1619.57,200
User_AB3019,,264.47,500
,25.0,497.25,200
User_AB1511,39.0,4264.7,200
User_AB6771,60.0,1276.97,404
User_AB5697,49.0,2313.28,Pending
User_AB8003,37.0,4239.0,200
User_AB1715,28.0,145.45,200
User_AB7493,30.0,4434.6,500
User_AB8410,20.0,2078.14,200
User_AB7411,28.0,1585.81,500
User_AB9543,36.0,972.22,500
User_AB1848,62.0,1248.96,404
User_AB2802,49.0,2267.51,200
User_AB5594,62.0,1164.12,500
User_AB2631,,1754.16,404
User_AB5848,40.0,3085.69,404
User_AB5369,36.0,4494.95,404
User_AB5090,,2642.76,404
User_AB3863,,3025.3,200
User_AB2024,21.0,1929.58,200
User_AB6444,64.0,1220.42,500
User_AB6762,60.0,2155.97,200
User_AB8737,37.0,1523.37,404
User_AB5788,64.0,430.88,500
User_AB9171,44.0,2475.92,500
User_AB9320,20.0,1022.35,200
User_AB3452,,3426.85,404
User_AB4880,35.0,1497.84,500
User_AB5875,41.0,752.71,200
User_AB4552,27.0,178.33,404
User_AB6173,,3944.69,404
User_AB7545,,360.37,404
User_AB7920,26.0,3629.36,Error
User_AB7050,29.0,1034.39,500
User_AB2346,29.0,2545.41,404
User_AB3998,25.0,224.66,500
User_AB8107,24.0,3662.8,500
User_AB6813,62.0,833.95,500
,40.0,3539.88,200
User_AB5653,52.0,3104.64,404
User_AB4846,,1424.66,404
User_AB6589,64.0,2384.27,500
User_AB4247,26.0,1047.28,404
User_AB1338,50.0,3503.82,404
User_AB4507,22.0,1740.66,500
User_AB9122,19.0,1895.5,404
User_AB3343,,3066.47,404
User_AB3103,51.0,1118.87,200
,50.0,1269.86,200
User_AB5891,22.0,3322.13,200
User_AB7481,52.0,2160.21,404
User_AB9648,38.0,4295.18,404
User_AB2473,21.0,4461.94,Error
User_AB1046,52.0,4989.91,200
User_AB2098,56.0,3267.73,500
User_AB5204,54.0,4134.78,200
User_AB6241,38.0,1851.96,200
User_AB4846,37.0,4827.37,500
User_AB5089,21.0,2285.28,404
,19.0,667.5,200
User_AB2865,29.0,1351.26,Pending
User_AB5098,65.0,2105.71,500
User_AB1685,63.0,1535.56,404
User_AB5407,18.0,2831.83,200
User_AB6777,18.0,884.53,200
User_AB6891,27.0,3588.83,404
User_AB8438,21.0,2439.93,200
User_AB5090,32.0,1426.89,500
User_AB8624,37.0,4922.69,200
User_AB1251,41.0,3583.26,404
User_AB4021,31.0,3929.62,404
User_AB5432,23.0,4247.49,404
User_AB7457,22.0,1236.78,500
User_AB5776,31.0,1523.53,500
User_AB5999,,2226.32,404
User_AB2537,37.0,2969.44,200
User_AB8164,,3014.26,500
User_AB3695,45.0,1684.14,500
User_AB4604,34.0,3875.66,200
User_AB3689,36.0,1022.49,200
User_AB6244,,3371.0,200
User_AB9947,42.0,1363.33,500
User_AB4510,60.0,3786.69,404
User_AB9610,44.0,561.94,200
User_AB7731,32.0,1864.29,500
,23.0,127.95,200
User_AB6103,54.0,1599.72,200
User_AB5338,49.0,1406.38,500
User_AB1930,21.0,2274.36,404
User_AB8571,30.0,1319.56,500
User_AB1564,52.0,674.42,404
User_AB2759,63.0,3431.61,404
User_AB9914,34.0,406.49,200
User_AB1112,38.0,717.97,404
User_AB5869,57.0,1951.8,500
User_AB8835,27.0,4748.76,404
User_AB1933,59.0,1192.33,404
User_AB3269,55.0,1139.11,500
User_AB2488,28.0,2925.24,500
User_AB3089,49.0,2217.12,200
User_AB7211,63.0,333.36,500
User_AB3729,27.0,532.31,404
User_AB2504,29.0,3526.06,200
User_AB5512,36.0,2843.24,200
User_AB6051,55.0,921.26,500
User_AB4070,58.0,967.05,404
User_AB3759,31.0,2101.26,OK
User_AB9249,31.0,4795.79,404
User_AB9265,,697.93,404
User_AB8026,28.0,1252.98,200
User_AB5597,,4963.64,Error
User_AB1563,53.0,654.54,500
User_AB9638,55.0,833.06,500
User_AB5832,60.0,606.05,404
User_AB6191,,3919.48,500
User_AB3051,45.0,712.0,500
User_AB7628,42.0,129.84,200
User_AB5562,48.0,2933.86,200
User_AB4735,31.0,3407.69,200
User_AB2250,50.0,3988.6,200
User_AB3755,65.0,3662.31,500
User_AB8923,21.0,2695.88,200
User_AB4556,58.0,3329.57,404
User_AB7106,20.0,1958.1,500
User_AB3644,55.0,1794.33,404
User_AB4420,58.0,2182.27,500
User_AB1478,50.0,4779.42,404
User_AB5051,28.0,4123.4,200
,48.0,2307.37,500
User_AB1314,51.0,3735.91,404
User_AB2651,35.0,3779.27,500
User_AB9417,58.0,3284.21,404
User_AB2467,20.0,172.12,404
User_AB9497,63.0,3684.78,404
User_AB3979,,4277.68,200
User_AB3976,38.0,4641.15,404
User_AB9252,58.0,4448.52,404
User_AB2194,45.0,2016.59,404
,48.0,4504.47,200
User_AB9156,58.0,1310.54,200
User_AB8251,53.0,3347.02,500
User_AB7000,63.0,3528.54,404
User_AB7474,35.0,4750.98,200
User_AB8717,41.0,4232.71,404
User_AB9904,21.0,4703.49,404
User_AB2759,53.0,4140.66,500
User_AB9676,,779.95,200
User_AB2180,19.0,3459.64,500
User_AB3649,62.0,848.13,500
User_AB3764,60.0,4666.41,404
User_AB5397,62.0,4787.26,200
User_AB1255,24.0,3288.33,200
User_AB5090,32.0,1426.89,500
User_AB3997,32.0,3511.38,200
User_AB2478,39.0,1758.09,500
User_AB7924,26.0,2247.69,404
User_AB3279,28.0,2352.57,Error
,20.0,350.0,200
User_AB7721,23.0,4749.96,404
User_AB3538,54.0,4570.42,200
User_AB5462,64.0,531.07,200
User_AB8539,51.0,3172.88,500
User_AB7733,44.0,3909.65,500
,65.0,1302.89,404
User_AB7777,60.0,3425.09,404
User_AB1650,29.0,3967.24,404
User_AB2750,40.0,4934.99,Error
User_AB1810,55.0,714.72,404
User_AB4167,,4279.23,500
User_AB5682,42.0,1727.32,404
User_AB7357,33.0,4678.17,200
User_AB4470,19.0,1574.93,200
User_AB5147,55.0,4991.63,200
User_AB8138,40.0,3733.36,200
User_AB2570,63.0,3212.88,500
User_AB6962,46.0,3651.72,200
User_AB8769,51.0,3471.37,404
User_AB2365,33.0,1192.73,200
User_AB2532,59.0,341.23,Error
User_AB2774,65.0,4900.96,500
User_AB5934,65.0,4923.06,Pending
User_AB9203,41.0,4111.72,500
User_AB5423,48.0,136.95,500
User_AB4509,64.0,4032.02,200
User_AB7096,61.0,3186.95,500
User_AB1313,21.0,4159.61,200
User_AB6773,,1445.86,200
User_AB2521,57.0,1688.55,404
User_AB2778,47.0,4895.2,500
User_AB5557,24.0,2625.01,404
User_AB5120,39.0,2524.25,500
User_AB8708,33.0,2704.7,500
User_AB1760,57.0,3730.56,500
User_AB2327,65.0,1363.1,200
User_AB8695,62.0,1605.37,500
User_AB6204,37.0,4082.89,Pending
User_AB8168,56.0,4229.22,500
User_AB6730,43.0,4636.03,404
User_AB2703,41.0,802.68,500
User_AB9126,20.0,1159.51,404
User_AB9857,41.0,2151.07,500
User_AB3009,51.0,4591.86,200
,51.0,3429.62,OK
,56.0,283.53,200
User_AB7887,43.0,2489.98,500
User_AB9360,,2572.7,200
User_AB7547,29.0,2542.91,404
User_AB2564,59.0,3167.98,404
User_AB2112,23.0,4350.83,500
User_AB6839,21.0,3347.58,200
,63.0,1527.1,500
User_AB8241,19.0,2491.75,500
User_AB6135,31.0,535.98,500
User_AB1606,48.0,1516.52,Pending
User_AB2199,21.0,4171.15,404
User_AB2112,,2602.99,500
User_AB4101,24.0,4955.2,500
User_AB3316,49.0,3660.71,200
User_AB9234,42.0,3278.61,200
User_AB7279,21.0,2679.74,404
User_AB2483,30.0,4525.72,200
User_AB5995,28.0,3170.23,500
User_AB7459,50.0,4935.46,500
User_AB1467,37.0,1067.66,404
User_AB5098,37.0,1377.55,500
User_AB9605,54.0,4391.02,500
User_AB7887,34.0,3658.37,200
User_AB4109,61.0,3810.32,500
,42.0,4514.36,404
User_AB9257,26.0,3433.14,500
User_AB9405,35.0,208.28,200
User_AB9240,45.0,2767.19,500
,25.0,3243.52,200
User_AB7695,25.0,4195.79,500
User_AB4962,27.0,1187.26,200
User_AB8174,27.0,596.5,200
User_AB2243,42.0,4397.62,500
User_AB5463,,3244.45,500
User_AB3228,63.0,4810.05,200
User_AB9175,55.0,1382.16,200
User_AB5045,,997.28,500
User_AB6366,,4311.65,200
User_AB1031,49.0,4131.43,404
User_AB8165,36.0,1943.16,500
User_AB6267,19.0,3986.1,200
User_AB2735,62.0,4978.99,500
User_AB7768,64.0,239.27,200
User_AB7980,22.0,3079.48,500
User_AB4514,60.0,1726.17,404
User_AB3981,48.0,2296.03,404
User_AB3034,57.0,1281.05,200
User_AB5645,49.0,3744.45,404
User_AB8232,46.0,3532.4,200
User_AB3016,54.0,2543.13,200
User_AB4898,63.0,3310.16,500
User_AB1767,46.0,4685.51,404
User_AB7148,48.0,4176.55,500
User_AB5737,58.0,4080.75,404
User_AB4812,37.0,725.42,OK
User_AB2423,33.0,338.15,500
User_AB6759,39.0,4491.42,404
User_AB6434,46.0,2353.18,404
User_AB8556,63.0,3964.92,404
User_AB1301,52.0,3046.86,200
User_AB1848,18.0,3571.99,200
User_AB8609,59.0,3299.24,200
User_AB1141,22.0,4910.31,200
User_AB5626,41.0,521.73,500
User_AB8289,25.0,4216.29,404
User_AB1800,27.0,1365.9,500
User_AB8281,26.0,628.3,500
User_AB8574,52.0,1281.64,500
User_AB9305,,3933.97,500
User_AB1899,28.0,4793.85,200
User_AB1434,65.0,185.38,500
User_AB6818,27.0,2085.81,404
User_AB6245,46.0,1255.47,200
User_AB2553,60.0,3072.7,200
User_AB7215,52.0,4890.29,Pending
User_AB8601,,4330.57,404
User_AB8991,,4430.07,200
User_AB9441,51.0,4327.65,Pending
User_AB3212,31.0,3670.44,500
User_AB7219,18.0,414.44,500
User_AB9987,56.0,880.57,200
User_AB7684,21.0,4245.9,200
User_AB9846,37.0,1528.81,500
User_AB8787,53.0,2589.8,404
User_AB1568,50.0,4887.56,200
User_AB2722,64.0,3746.88,200
User_AB6148,54.0,4770.22,200
User_AB4391,64.0,3985.16,200
User_AB5059,54.0,1638.49,500
User_AB8790,,3243.49,500
User_AB9468,31.0,395.86,500
User_AB6890,31.0,4191.61,200
User_AB3282,36.0,2745.99,500
User_AB2386,41.0,4342.96,500
User_AB9360,,2572.7,200
User_AB1071,23.0,2463.42,500
User_AB2473,45.0,3658.04,500
User_AB7334,64.0,4438.51,200
User_AB8939,20.0,2496.26,200
User_AB5834,48.0,1432.33,200
User_AB5056,43.0,3245.49,200
User_AB3984,35.0,1809.26,404
User_AB7823,63.0,4335.01,404
User_AB2301,,3612.99,Pending
User_AB2062,53.0,702.39,200
User_AB8358,49.0,1157.91,404
User_AB2711,24.0,2148.92,200
User_AB2758,44.0,3468.13,200
User_AB2493,27.0,2289.88,200
User_AB8967,58.0,1237.53,200
User_AB1695,46.0,608.77,404
User_AB9058,41.0,2577.64,500
User_AB5136,45.0,1075.81,200
User_AB8132,27.0,3095.55,200
User_AB5917,55.0,3294.06,200
User_AB2620,48.0,3262.94,500
User_AB4597,21.0,4236.86,500
User_AB4593,27.0,4731.93,404
User_AB3976,38.0,4641.15,404
User_AB7773,21.0,1829.32,OK
User_AB4354,26.0,2218.96,404
,,956.97,200
User_AB9420,65.0,1131.01,500
User_AB2231,34.0,1423.34,500
User_AB9353,44.0,3252.32,500
User_AB7557,60.0,1587.62,500
User_AB7869,18.0,744.06,404
User_AB1312,53.0,366.6,200
User_AB5276,31.0,4841.3,404
User_AB9246,49.0,1969.89,200
User_AB5507,35.0,1808.51,200
User_AB3314,43.0,983.76,500
User_AB3717,39.0,392.76,200
User_AB2538,20.0,4008.21,200
User_AB4464,61.0,357.54,OK
User_AB9155,27.0,1729.52,404
User_AB8711,48.0,4222.07,500
User_AB3063,31.0,2940.21,500
User_AB1282,23.0,3858.17,200
User_AB2630,52.0,2115.74,404
User_AB8371,,410.87,200
User_AB3018,44.0,426.02,500
User_AB6759,58.0,848.38,404
User_AB7765,37.0,1392.12,404
User_AB5994,52.0,149.77,500
User_AB2354,27.0,3765.17,404
User_AB6771,48.0,2434.36,Pending
User_AB7633,44.0,1672.25,404
,28.0,2826.2,500
User_AB9547,53.0,372.82,404
User_AB7840,49.0,1466.41,200
User_AB5520,60.0,1208.9,500
User_AB8070,,4981.56,200
User_AB4422,31.0,3071.86,200
User_AB4476,33.0,3625.56,500
User_AB8884,62.0,3847.8,200
User_AB6789,20.0,2179.68,500
User_AB2643,65.0,972.01,404
User_AB1161,31.0,4040.55,OK
User_AB4727,25.0,538.93,404
User_AB9424,56.0,2789.56,200
User_AB8212,36.0,4767.39,404
User_AB5870,41.0,3053.68,500
User_AB3498,34.0,4021.54,200
,,4739.43,200
User_AB6426,23.0,3386.64,200
User_AB8652,37.0,2397.09,200
User_AB9489,63.0,3925.94,200
User_AB5005,55.0,3985.97,500
User_AB1974,56.0,3538.81,Pending
User_AB5272,59.0,2171.68,500
User_AB4296,21.0,4310.42,500
User_AB7491,,677.56,200
User_AB7688,51.0,1738.21,500
User_AB5794,52.0,4139.87,200
User_AB3917,63.0,4008.02,500
,,1678.38,404
User_AB4498,18.0,4243.95,200
,47.0,4239.01,200
User_AB9491,41.0,4283.24,500
User_AB5467,25.0,634.48,200
User_AB8614,34.0,2231.77,500
User_AB3920,,981.59,500
User_AB5492,24.0,4215.65,404
User_AB1192,58.0,541.29,404
User_AB5895,22.0,338.57,500
User_AB2351,41.0,826.7,200
User_AB6774,57.0,2749.56,404
User_AB2726,37.0,3084.05,200
User_AB8162,36.0,1819.66,200
User_AB8829,49.0,2027.04,200
User_AB9179,50.0,4760.54,404
User_AB5706,41.0,4297.91,500
User_AB7132,43.0,218.45,200
User_AB5272,55.0,3537.3,200
User_AB6903,49.0,2334.56,404
User_AB9724,56.0,942.4,500
User_AB5382,,645.68,200
User_AB6930,21.0,4092.62,500
User_AB7848,53.0,983.32,500
User_AB4517,59.0,1347.81,404
User_AB4137,50.0,3149.96,200
User_AB9712,18.0,2146.28,404
User_AB6078,65.0,3532.57,404
User_AB9227,57.0,4953.92,200
User_AB3700,53.0,2389.15,200
User_AB5258,45.0,2125.4,200
User_AB5353,65.0,1496.44,200
User_AB1651,27.0,1338.33,200
User_AB6722,31.0,3871.48,404
User_AB3020,52.0,263.15,404
User_AB8356,40.0,3084.77,500
User_AB5180,19.0,448.11,404
User_AB1079,51.0,2836.83,200
User_AB1285,33.0,157.28,500
User_AB7996,40.0,619.98,200
User_AB8078,31.0,1774.82,200
User_AB4747,46.0,2040.15,404
User_AB6709,59.0,4958.32,500
User_AB9889,26.0,4380.7,404
User_AB3407,39.0,2631.74,500
User_AB2449,46.0,2779.28,200
User_AB9402,45.0,2335.88,404
User_AB5701,57.0,2768.9,200
User_AB3587,,4757.2,500
User_AB6595,41.0,1855.16,404
User_AB7204,46.0,1911.58,404
User_AB7939,56.0,2725.47,500
User_AB1190,29.0,2869.92,404
User_AB9305,,3933.97,500
User_AB8300,54.0,3787.38,200
User_AB8380,,1126.88,500
User_AB6721,23.0,1815.26,200
User_AB6778,48.0,4117.78,200
User_AB1221,45.0,4094.77,200
User_AB3827,58.0,1804.93,500
User_AB5335,42.0,3799.71,404
User_AB7650,40.0,959.38,500
User_AB6425,43.0,1506.24,200
User_AB9672,37.0,2230.11,500
User_AB3655,19.0,647.76,200
User_AB2504,,2730.58,200
User_AB1271,39.0,2818.79,404
,42.0,1993.92,404
User_AB7179,19.0,2138.61,200
User_AB2321,43.0,4385.47,500
User_AB2135,21.0,2561.72,500
,59.0,4458.84,500
User_AB5899,56.0,1798.6,404
User_AB5670,42.0,3066.44,404
User_AB8943,46.0,4940.77,500
User_AB3841,39.0,4383.1,200
User_AB7525,22.0,1577.27,404
User_AB4007,56.0,3574.89,200
User_AB2250,58.0,661.54,404
User_AB9209,61.0,4912.94,500
User_AB8268,51.0,1018.88,200
User_AB6737,32.0,4829.83,500
User_AB9727,,1353.96,500
User_AB4058,50.0,1821.82,200
User_AB8749,45.0,4584.54,500
User_AB3787,,2046.36,500
User_AB2041,29.0,776.59,200
User_AB9679,53.0,4510.74,404
User_AB5396,39.0,872.79,200
User_AB2799,38.0,4764.4,500
User_AB8188,58.0,1104.33,200
User_AB8054,46.0,416.29,404
User_AB3251,29.0,776.21,500
User_AB4195,35.0,3112.38,500
User_AB1189,33.0,4033.35,404
User_AB6313,59.0,1006.44,Error
User_AB8985,29.0,2229.69,404
,,3850.53,500
User_AB8653,38.0,3327.25,200
User_AB1528,51.0,816.17,200
User_AB8846,20.0,3734.95,404
User_AB6008,53.0,3057.95,404
,49.0,2802.78,500
User_AB6988,63.0,3848.15,200
User_AB9875,,3644.18,200
User_AB5555,30.0,4277.13,200
User_AB6566,28.0,1621.1,500
User_AB6464,61.0,1959.18,Pending
User_AB8513,44.0,3230.57,500
User_AB2861,62.0,2741.12,404
User_AB8349,,1178.66,500
User_AB8873,63.0,3646.76,200
User_AB1586,33.0,864.93,200
User_AB5875,20.0,2789.88,404
User_AB3548,46.0,4986.4,Error
User_AB2778,37.0,700.55,500
User_AB2160,37.0,3154.78,500
User_AB5089,58.0,1591.17,200
User_AB2777,35.0,1881.89,404
User_AB4782,,2672.94,500
User_AB1277,54.0,4729.63,404
User_AB3251,29.0,1553.96,500
User_AB6205,,4737.9,200
User_AB2142,61.0,4963.65,200
User_AB3913,60.0,4169.74,404
User_AB1810,55.0,714.72,404
User_AB9651,59.0,2647.5,200
User_AB2391,61.0,721.88,404
User_AB1675,64.0,3097.86,200
User_AB5348,44.0,1668.15,500
User_AB5155,,3943.03,200
User_AB8500,48.0,4946.37,200
User_AB9543,54.0,1178.11,200
User_AB1684,46.0,4847.7,500
User_AB4256,27.0,2534.47,500
User_AB5036,42.0,453.59,404
User_AB9618,39.0,2535.08,500
User_AB4093,33.0,1239.2,500
,48.0,4715.75,404
,31.0,987.29,404
User_AB1459,42.0,3520.48,404
User_AB7537,55.0,551.55,404
User_AB1553,31.0,2113.91,200
User_AB7828,36.0,629.44,200
User_AB7658,53.0,3983.66,200
User_AB3384,60.0,3070.12,200
User_AB5369,31.0,3561.65,500
User_AB1508,,1307.86,500
User_AB9832,47.0,4118.02,200
User_AB6927,29.0,863.36,500
,56.0,2678.66,200
User_AB3523,30.0,1817.99,500
User_AB6209,62.0,185.51,500
User_AB8674,23.0,4752.87,404
User_AB1543,41.0,1794.93,500
User_AB4778,41.0,2921.67,200
User_AB4259,52.0,1721.55,404
User_AB8663,32.0,4260.2,404
User_AB4020,65.0,2035.3,200
User_AB6197,36.0,4174.35,200
User_AB6256,,4073.66,500
User_AB1129,24.0,4022.69,404
User_AB7946,20.0,2358.55,200
User_AB2548,52.0,1585.1,200
User_AB5434,52.0,1258.74,Pending
User_AB1375,64.0,4967.27,404
User_AB4453,44.0,2660.06,200
User_AB5651,36.0,1863.15,404
User_AB7222,59.0,1684.53,200
User_AB8139,52.0,702.57,404
User_AB8600,19.0,1497.22,404
User_AB4511,22.0,4428.3,404
User_AB2676,19.0,4681.37,500
User_AB4078,29.0,3503.78,500
User_AB2948,21.0,872.0,500
User_AB7386,64.0,897.79,404
User_AB9812,60.0,3602.09,404
User_AB7879,41.0,3789.66,404
User_AB2750,64.0,156.83,404
User_AB3836,28.0,3334.79,404
User_AB9582,47.0,3621.78,200
User_AB7334,35.0,867.49,200
User_AB8697,34.0,358.98,500
User_AB7136,18.0,2319.24,200
User_AB5873,51.0,3569.13,500
User_AB5998,,2818.96,500
User_AB8049,,582.04,200
User_AB6914,61.0,4817.32,200
User_AB4306,56.0,2061.66,500
User_AB7390,48.0,2386.09,500
User_AB1941,,2220.3,200
User_AB1152,33.0,4382.59,200
User_AB9414,30.0,3330.29,200
,65.0,1395.96,404
User_AB3272,,364.03,404
User_AB6770,41.0,3353.51,500
User_AB8102,39.0,4806.72,200
User_AB1417,38.0,4583.14,404
User_AB6960,38.0,935.25,404
,28.0,3505.78,404
User_AB9034,48.0,4718.59,200
User_AB7171,60.0,3274.6,404
User_AB9575,47.0,1888.05,500
User_AB3924,64.0,4988.5,404
User_AB1870,62.0,445.68,200
,18.0,3664.31,500
User_AB1290,65.0,2979.01,404
User_AB6160,46.0,4623.5,404
User_AB4643,53.0,1616.46,200
User_AB8948,20.0,2369.55,404
User_AB2062,53.0,702.39,200
User_AB2785,57.0,1734.71,500
User_AB5142,33.0,235.07,200
User_AB1587,56.0,1874.27,404
User_AB7949,19.0,3430.47,500
User_AB1652,45.0,2535.14,500
User_AB9615,33.0,2315.21,200
User_AB8305,30.0,3261.63,500
User_AB3372,25.0,936.55,500
User_AB7758,,4609.58,200
User_AB2383,33.0,4854.17,200
User_AB5913,56.0,528.8,200
User_AB6755,47.0,1138.12,500
User_AB8145,57.0,161.2,500
User_AB1039,65.0,2685.76,200
User_AB3674,25.0,4972.92,500
User_AB5051,19.0,4345.46,404
User_AB4647,35.0,4165.59,200
User_AB3878,58.0,1773.0,404
User_AB7732,43.0,1464.88,404
User_AB3696,37.0,429.87,404
User_AB2321,25.0,3568.89,404
User_AB8338,22.0,2172.81,200
User_AB8243,,4954.01,404
User_AB2461,26.0,4959.99,200
User_AB2877,31.0,352.88,404
User_AB2872,30.0,1274.87,500
User_AB9546,63.0,3620.77,404
User_AB4960,44.0,3359.35,404
User_AB7032,59.0,4746.62,404
User_AB2779,61.0,1508.49,200
User_AB7589,58.0,1113.15,500
User_AB6962,65.0,3210.4,404
User_AB6261,29.0,692.48,404
User_AB5539,48.0,224.97,200
User_AB1925,27.0,3849.48,404
User_AB2209,34.0,4765.93,200
User_AB1669,18.0,481.2,404
User_AB1408,21.0,337.96,200
User_AB2163,38.0,3722.01,404
User_AB3734,25.0,4609.42,200
User_AB4983,26.0,1621.13,200
User_AB6359,,3438.68,200
User_AB2906,47.0,4101.96,404
User_AB9585,49.0,4050.08,200
User_AB7975,54.0,103.01,200
User_AB8026,31.0,3174.04,200
User_AB4117,50.0,1029.77,OK
User_AB9351,33.0,2298.33,404
User_AB5127,63.0,1882.3,500
User_AB3375,57.0,1656.39,200
User_AB1578,,2050.35,200
User_AB3679,21.0,4407.33,200
User_AB3580,,1669.45,404
User_AB5793,62.0,2201.81,200
User_AB6144,50.0,3165.93,200
User_AB4801,,1597.59,404
User_AB7598,40.0,4641.72,500
,26.0,3549.9,404
User_AB9581,20.0,262.38,404
User_AB2998,61.0,2340.88,500
User_AB5208,46.0,4671.09,404
User_AB9169,37.0,4067.01,500
User_AB7464,52.0,860.36,200
User_AB4672,28.0,2265.35,404
User_AB9383,38.0,2573.18,500
User_AB3693,62.0,606.78,404
,,3942.9,404
User_AB8090,50.0,1474.27,500
,59.0,981.25,500
User_AB1516,40.0,4545.97,404
User_AB3723,65.0,3924.56,500
,31.0,1068.9,200
User_AB2785,49.0,4619.2,500
User_AB7287,39.0,4211.54,200
User_AB2499,33.0,3948.4,404
User_AB8108,,3921.93,404
User_AB6242,24.0,2320.81,500
User_AB2166,61.0,3655.15,200
User_AB7225,48.0,4182.46,500
User_AB4377,22.0,3873.91,500
User_AB3935,32.0,3872.56,404
User_AB1755,32.0,1755.27,500
User_AB2278,35.0,4118.73,500
User_AB5306,20.0,2221.89,200
User_AB9778,27.0,263.44,500
User_AB5657,,3885.89,200
User_AB7256,40.0,4563.83,500
User_AB9533,24.0,2365.29,200
User_AB5142,33.0,235.07,200
User_AB5307,18.0,301.61,200
User_AB5383,65.0,266.87,200
User_AB4799,38.0,3330.11,Pending
User_AB6715,36.0,4979.46,404
User_AB5980,48.0,1034.8,500
User_AB7222,27.0,159.11,200
User_AB3867,32.0,4068.56,Error
User_AB9358,,3060.4,404
User_AB9464,51.0,2794.21,200
User_AB9910,21.0,4014.64,500
User_AB7550,18.0,1448.46,500
User_AB9546,48.0,1462.32,404
User_AB1084,47.0,2359.68,404
User_AB5369,29.0,3726.04,404
User_AB5230,46.0,4730.87,404
User_AB3913,34.0,3444.64,500
User_AB4320,49.0,1593.93,200
User_AB4177,51.0,4085.43,500
User_AB5098,20.0,1057.78,200
User_AB4378,58.0,2589.19,500
User_AB2267,23.0,3692.77,500
User_AB4145,33.0,3377.78,OK
User_AB3113,29.0,663.25,404
User_AB2244,33.0,4789.54,200
User_AB8558,49.0,4542.04,404
User_AB5748,,4703.34,404
User_AB9441,32.0,4295.21,500
User_AB4438,60.0,3831.15,404
User_AB6248,24.0,4806.01,404
User_AB1500,35.0,2083.64,500
User_AB3914,32.0,3796.61,500
User_AB3643,59.0,3886.06,500
User_AB8192,33.0,3396.82,500
User_AB7923,41.0,1903.01,Error
User_AB7279,27.0,1631.03,200
User_AB3608,44.0,3248.23,200
User_AB2261,21.0,845.49,200
